#o3_ppb	temp	humid	time
17	2.5	91.8	2014-02-02T09:59:00
17.3	2.5	91.8	2014-02-02T09:58:00
17.4	2.5	91.8	2014-02-02T09:57:00
17.1	2.5	91.8	2014-02-02T09:56:00
17.4	2.5	91.8	2014-02-02T09:55:00
17.6	2.5	91.8	2014-02-02T09:54:00
17.6	2.5	91.8	2014-02-02T09:53:00
17.9	2.56	92	2014-02-02T09:52:00
18	2.6	92.1	2014-02-02T09:51:00
17.6	2.6	92.1	2014-02-02T09:50:00
17.2	2.6	92.1	2014-02-02T09:49:00
17.6	2.6	92.1	2014-02-02T09:48:00
18.1	2.6	92.1	2014-02-02T09:47:00
17.9	2.6	92.1	2014-02-02T09:46:00
17.6	2.6	92.1	2014-02-02T09:45:00
17.6	2.6	92.1	2014-02-02T09:44:00
16.8	2.6	92.1	2014-02-02T09:43:00
16.5	2.41	92.8	2014-02-02T09:42:00
17.3	2.3	93.2	2014-02-02T09:41:00
17.6	2.3	93.2	2014-02-02T09:40:00
17.4	2.3	93.2	2014-02-02T09:39:00
15.7	2.3	93.2	2014-02-02T09:38:00
15.4	2.3	93.2	2014-02-02T09:37:00
16.4	2.3	93.2	2014-02-02T09:36:00
17.1	2.3	93.2	2014-02-02T09:35:00
17.1	2.3	93.2	2014-02-02T09:34:00
16.7	2.3	93.2	2014-02-02T09:33:00
16.4	2.36	92.6	2014-02-02T09:32:00
17.5	2.4	92.3	2014-02-02T09:31:00
18.3	2.4	92.3	2014-02-02T09:30:00
17.5	2.4	92.3	2014-02-02T09:29:00
15.5	2.4	92.3	2014-02-02T09:28:00
15	2.4	92.3	2014-02-02T09:27:00
16	2.4	92.3	2014-02-02T09:26:00
16.1	2.4	92.3	2014-02-02T09:25:00
15.8	2.4	92.3	2014-02-02T09:24:00
16.6	2.4	92.3	2014-02-02T09:23:00
16.8	2.34	92.7	2014-02-02T09:22:00
16.3	2.3	92.9	2014-02-02T09:21:00
16.1	2.3	92.9	2014-02-02T09:20:00
15.7	2.3	92.9	2014-02-02T09:19:00
15.4	2.3	92.9	2014-02-02T09:18:00
15.6	2.3	92.9	2014-02-02T09:17:00
13.7	2.3	92.9	2014-02-02T09:16:00
13.3	2.3	92.9	2014-02-02T09:15:00
15.1	2.3	92.9	2014-02-02T09:14:00
15.4	2.3	92.9	2014-02-02T09:13:00
15.5	2.3	92.6	2014-02-02T09:12:00
15.2	2.3	92.5	2014-02-02T09:11:00
15.8	2.3	92.5	2014-02-02T09:10:00
16.3	2.3	92.5	2014-02-02T09:09:00
14	2.3	92.5	2014-02-02T09:08:00
13.8	2.3	92.5	2014-02-02T09:07:00
14.7	2.3	92.5	2014-02-02T09:06:00
15	2.3	92.5	2014-02-02T09:05:00
15.3	2.3	92.5	2014-02-02T09:04:00
15.2	2.3	92.5	2014-02-02T09:03:00
16	2.36	92.2	2014-02-02T09:02:00
15.7	2.4	92.1	2014-02-02T09:01:00
15.4	2.4	92.1	2014-02-02T09:00:00
16.5	2.4	92.1	2014-02-02T08:59:00
16.4	2.4	92.1	2014-02-02T08:58:00
17.1	2.4	92.1	2014-02-02T08:57:00
16.9	2.4	92.1	2014-02-02T08:56:00
13.8	2.4	92.1	2014-02-02T08:55:00
13.1	2.4	92.1	2014-02-02T08:54:00
14.1	2.4	92.1	2014-02-02T08:53:00
15.7	2.46	91.8	2014-02-02T08:52:00
16	2.5	91.7	2014-02-02T08:51:00
15.8	2.5	91.7	2014-02-02T08:50:00
15.4	2.5	91.7	2014-02-02T08:49:00
14.6	2.5	91.7	2014-02-02T08:48:00
14.3	2.5	91.7	2014-02-02T08:47:00
14.7	2.5	91.7	2014-02-02T08:46:00
15.3	2.5	91.7	2014-02-02T08:45:00
15.5	2.5	91.7	2014-02-02T08:44:00
13.7	2.5	91.7	2014-02-02T08:43:00
12.5	2.37	91.8	2014-02-02T08:42:00
14.3	2.3	91.8	2014-02-02T08:41:00
15.1	2.3	91.8	2014-02-02T08:40:00
15.2	2.3	91.8	2014-02-02T08:39:00
15.4	2.3	91.8	2014-02-02T08:38:00
15	2.3	91.8	2014-02-02T08:37:00
14.9	2.3	91.8	2014-02-02T08:36:00
15.3	2.3	91.8	2014-02-02T08:35:00
15.2	2.3	91.8	2014-02-02T08:34:00
15	2.3	91.8	2014-02-02T08:33:00
16.4	2.3	92	2014-02-02T08:32:00
17.4	2.3	92.1	2014-02-02T08:31:00
16.2	2.3	92.1	2014-02-02T08:30:00
14.5	2.3	92.1	2014-02-02T08:29:00
14.9	2.3	92.1	2014-02-02T08:28:00
16	2.3	92.1	2014-02-02T08:27:00
16.1	2.3	92.1	2014-02-02T08:26:00
15.8	2.3	92.1	2014-02-02T08:25:00
15.8	2.3	92.1	2014-02-02T08:24:00
15.7	2.3	92.1	2014-02-02T08:23:00
15.7	2.11	92	2014-02-02T08:22:00
15.1	2	92	2014-02-02T08:21:00
15.3	2	92	2014-02-02T08:20:00
15.4	2	92	2014-02-02T08:19:00
15.3	2	92	2014-02-02T08:18:00
15.2	2	92	2014-02-02T08:17:00
15.9	2	92	2014-02-02T08:16:00
16.2	2	92	2014-02-02T08:15:00
16.2	2	92	2014-02-02T08:14:00
16.7	2	92	2014-02-02T08:13:00
17.1	2.06	92.6	2014-02-02T08:12:00
16.9	2.1	92.9	2014-02-02T08:11:00
17.6	2.1	92.9	2014-02-02T08:10:00
18.2	2.1	92.9	2014-02-02T08:09:00
18	2.1	92.9	2014-02-02T08:08:00
18.3	2.1	92.9	2014-02-02T08:07:00
18.2	2.1	92.9	2014-02-02T08:06:00
17.4	2.1	92.9	2014-02-02T08:05:00
16.9	2.1	92.9	2014-02-02T08:04:00
17.4	2.1	92.9	2014-02-02T08:03:00
18	2.23	92.5	2014-02-02T08:02:00
16.4	2.3	92.2	2014-02-02T08:01:00
15.9	2.3	92.2	2014-02-02T08:00:00
15.3	2.3	92.2	2014-02-02T07:59:00
15.3	2.3	92.2	2014-02-02T07:58:00
15.9	2.3	92.2	2014-02-02T07:57:00
16	2.3	92.2	2014-02-02T07:56:00
16.1	2.3	92.2	2014-02-02T07:55:00
16.2	2.3	92.2	2014-02-02T07:54:00
15.7	2.3	92.2	2014-02-02T07:53:00
15.9	2.24	92.1	2014-02-02T07:52:00
15.6	2.2	92	2014-02-02T07:51:00
14.7	2.2	92	2014-02-02T07:50:00
13.4	2.2	92	2014-02-02T07:49:00
14.1	2.2	92	2014-02-02T07:48:00
14.7	2.2	92	2014-02-02T07:47:00
15	2.2	92	2014-02-02T07:46:00
14.9	2.2	92	2014-02-02T07:45:00
15	2.2	92	2014-02-02T07:44:00
15.8	2.2	92	2014-02-02T07:43:00
16.8	2.2	92.6	2014-02-02T07:42:00
15.7	2.2	92.9	2014-02-02T07:41:00
15	2.2	92.9	2014-02-02T07:40:00
17	2.2	92.9	2014-02-02T07:39:00
16.6	2.2	92.9	2014-02-02T07:38:00
16.6	2.2	92.9	2014-02-02T07:37:00
16.8	2.2	92.9	2014-02-02T07:36:00
16.3	2.2	92.9	2014-02-02T07:35:00
16.5	2.2	92.9	2014-02-02T07:34:00
16.2	2.2	92.9	2014-02-02T07:33:00
16.1	2.08	93.2	2014-02-02T07:32:00
15.2	2	93.4	2014-02-02T07:31:00
14.6	2	93.4	2014-02-02T07:30:00
14.9	2	93.4	2014-02-02T07:29:00
15.1	2	93.4	2014-02-02T07:28:00
15.3	2	93.4	2014-02-02T07:27:00
14.3	2	93.4	2014-02-02T07:26:00
13.8	2	93.4	2014-02-02T07:25:00
14.1	2	93.4	2014-02-02T07:24:00
14.1	2	93.4	2014-02-02T07:23:00
14.1	2.19	93.4	2014-02-02T07:22:00
14.4	2.3	93.4	2014-02-02T07:21:00
14.1	2.3	93.4	2014-02-02T07:20:00
14.3	2.3	93.4	2014-02-02T07:19:00
13.9	2.3	93.4	2014-02-02T07:18:00
13.7	2.3	93.4	2014-02-02T07:17:00
13.8	2.3	93.4	2014-02-02T07:16:00
14.5	2.3	93.4	2014-02-02T07:15:00
14.7	2.3	93.4	2014-02-02T07:14:00
14.2	2.3	93.4	2014-02-02T07:13:00
14.5	2.36	92.3	2014-02-02T07:12:00
14.4	2.4	91.6	2014-02-02T07:11:00
14.2	2.4	91.6	2014-02-02T07:10:00
14.1	2.4	91.6	2014-02-02T07:09:00
14	2.4	91.6	2014-02-02T07:08:00
14.4	2.4	91.6	2014-02-02T07:07:00
14.3	2.4	91.6	2014-02-02T07:06:00
13.4	2.4	91.6	2014-02-02T07:05:00
13.2	2.4	91.6	2014-02-02T07:04:00
13.7	2.4	91.6	2014-02-02T07:03:00
14	2.4	91.7	2014-02-02T07:02:00
14.6	2.4	91.8	2014-02-02T07:01:00
15	2.4	91.8	2014-02-02T07:00:00
14.8	2.4	91.8	2014-02-02T06:59:00
15.4	2.4	91.8	2014-02-02T06:58:00
16.3	2.4	91.8	2014-02-02T06:57:00
15.6	2.4	91.8	2014-02-02T06:56:00
15.4	2.4	91.8	2014-02-02T06:55:00
15.7	2.4	91.8	2014-02-02T06:54:00
15.6	2.4	91.8	2014-02-02T06:53:00
15.2	2.53	91.1	2014-02-02T06:52:00
14.5	2.6	90.7	2014-02-02T06:51:00
14.7	2.6	90.7	2014-02-02T06:50:00
14.3	2.6	90.7	2014-02-02T06:49:00
13.3	2.6	90.7	2014-02-02T06:48:00
13.4	2.6	90.7	2014-02-02T06:47:00
14.1	2.6	90.7	2014-02-02T06:46:00
15.2	2.6	90.7	2014-02-02T06:45:00
14.6	2.6	90.7	2014-02-02T06:44:00
14.3	2.6	90.7	2014-02-02T06:43:00
14.2	2.48	91.5	2014-02-02T06:42:00
14	2.4	92	2014-02-02T06:41:00
13.9	2.4	92	2014-02-02T06:40:00
12.9	2.4	92	2014-02-02T06:39:00
13.5	2.4	92	2014-02-02T06:38:00
14.1	2.4	92	2014-02-02T06:37:00
14.5	2.4	92	2014-02-02T06:36:00
14.8	2.4	92	2014-02-02T06:35:00
15.3	2.4	92	2014-02-02T06:34:00
15.6	2.4	92	2014-02-02T06:33:00
15	2.46	91.7	2014-02-02T06:32:00
15.2	2.5	91.6	2014-02-02T06:31:00
16.1	2.5	91.6	2014-02-02T06:30:00
15.9	2.5	91.6	2014-02-02T06:29:00
15.4	2.5	91.6	2014-02-02T06:28:00
15.2	2.5	91.6	2014-02-02T06:27:00
16	2.5	91.6	2014-02-02T06:26:00
15.5	2.5	91.6	2014-02-02T06:25:00
14.9	2.5	91.6	2014-02-02T06:24:00
15.2	2.5	91.6	2014-02-02T06:23:00
15.8	2.44	91.8	2014-02-02T06:22:00
16	2.4	91.9	2014-02-02T06:21:00
14.7	2.4	91.9	2014-02-02T06:20:00
13.5	2.4	91.9	2014-02-02T06:19:00
13.2	2.4	91.9	2014-02-02T06:18:00
14.1	2.4	91.9	2014-02-02T06:17:00
14	2.4	91.9	2014-02-02T06:16:00
13.7	2.4	91.9	2014-02-02T06:15:00
12.8	2.4	91.9	2014-02-02T06:14:00
12.9	2.4	91.9	2014-02-02T06:13:00
14.1	2.47	91.8	2014-02-02T06:12:00
14.7	2.5	91.8	2014-02-02T06:11:00
14.9	2.5	91.8	2014-02-02T06:10:00
14.5	2.5	91.8	2014-02-02T06:09:00
14.5	2.5	91.8	2014-02-02T06:08:00
14.3	2.5	91.8	2014-02-02T06:07:00
13.8	2.5	91.8	2014-02-02T06:06:00
14.1	2.5	91.8	2014-02-02T06:05:00
14.2	2.5	91.8	2014-02-02T06:04:00
13.8	2.5	91.8	2014-02-02T06:03:00
14.5	2.56	91.8	2014-02-02T06:02:00
15.1	2.6	91.8	2014-02-02T06:01:00
15.5	2.6	91.8	2014-02-02T06:00:00
15.6	2.6	91.8	2014-02-02T05:59:00
16.5	2.6	91.8	2014-02-02T05:58:00
17.6	2.6	91.8	2014-02-02T05:57:00
17.8	2.6	91.8	2014-02-02T05:56:00
17.3	2.6	91.8	2014-02-02T05:55:00
17.3	2.6	91.8	2014-02-02T05:54:00
17.7	2.6	91.8	2014-02-02T05:53:00
16.7	2.67	91.5	2014-02-02T05:52:00
16.5	2.7	91.3	2014-02-02T05:51:00
14.3	2.7	91.3	2014-02-02T05:50:00
15	2.7	91.3	2014-02-02T05:49:00
14.2	2.7	91.3	2014-02-02T05:48:00
14.8	2.7	91.3	2014-02-02T05:47:00
14.7	2.7	91.3	2014-02-02T05:46:00
13.2	2.7	91.3	2014-02-02T05:45:00
14.8	2.7	91.3	2014-02-02T05:44:00
15	2.7	91.3	2014-02-02T05:43:00
15.4	2.64	91.1	2014-02-02T05:42:00
15	2.6	91	2014-02-02T05:41:00
14.9	2.6	91	2014-02-02T05:40:00
15.5	2.6	91	2014-02-02T05:39:00
15.5	2.6	91	2014-02-02T05:38:00
15.8	2.6	91	2014-02-02T05:37:00
15.9	2.6	91	2014-02-02T05:36:00
15.6	2.6	91	2014-02-02T05:35:00
15.3	2.6	91	2014-02-02T05:34:00
15.1	2.6	91	2014-02-02T05:33:00
15	2.73	91.2	2014-02-02T05:32:00
15.2	2.8	91.3	2014-02-02T05:31:00
15.9	2.8	91.3	2014-02-02T05:30:00
16.4	2.8	91.3	2014-02-02T05:29:00
16.1	2.8	91.3	2014-02-02T05:28:00
16.4	2.8	91.3	2014-02-02T05:27:00
16.7	2.8	91.3	2014-02-02T05:26:00
16.2	2.8	91.3	2014-02-02T05:25:00
16.3	2.8	91.3	2014-02-02T05:24:00
16.2	2.8	91.3	2014-02-02T05:23:00
16.2	2.74	91.4	2014-02-02T05:22:00
16	2.7	91.5	2014-02-02T05:21:00
15.7	2.7	91.5	2014-02-02T05:20:00
15.2	2.7	91.5	2014-02-02T05:19:00
15	2.7	91.5	2014-02-02T05:18:00
15.1	2.7	91.5	2014-02-02T05:17:00
15.1	2.7	91.5	2014-02-02T05:16:00
16.8	2.7	91.5	2014-02-02T05:15:00
17.1	2.7	91.5	2014-02-02T05:14:00
18	2.7	91.5	2014-02-02T05:13:00
18.4	2.7	91.4	2014-02-02T05:12:00
17.9	2.7	91.4	2014-02-02T05:11:00
17.7	2.7	91.4	2014-02-02T05:10:00
17.6	2.7	91.4	2014-02-02T05:09:00
18.1	2.7	91.4	2014-02-02T05:08:00
17.9	2.7	91.4	2014-02-02T05:07:00
18.1	2.7	91.4	2014-02-02T05:06:00
18.5	2.7	91.4	2014-02-02T05:05:00
18.6	2.7	91.4	2014-02-02T05:04:00
18.4	2.7	91.4	2014-02-02T05:03:00
17.8	2.83	91.3	2014-02-02T05:02:00
17.2	2.9	91.3	2014-02-02T05:01:00
16.6	2.9	91.3	2014-02-02T05:00:00
16.9	2.9	91.3	2014-02-02T04:59:00
17	2.9	91.3	2014-02-02T04:58:00
16.6	2.9	91.3	2014-02-02T04:57:00
17.2	2.9	91.3	2014-02-02T04:56:00
17.5	2.9	91.3	2014-02-02T04:55:00
17.8	2.9	91.3	2014-02-02T04:54:00
17.7	2.9	91.3	2014-02-02T04:53:00
17.5	3.03	90.2	2014-02-02T04:52:00
17.7	3.1	89.6	2014-02-02T04:51:00
17.6	3.1	89.6	2014-02-02T04:50:00
17.9	3.1	89.6	2014-02-02T04:49:00
17.8	3.1	89.6	2014-02-02T04:48:00
18.6	3.1	89.6	2014-02-02T04:47:00
18.9	3.1	89.6	2014-02-02T04:46:00
19.1	3.1	89.6	2014-02-02T04:45:00
19.5	3.1	89.6	2014-02-02T04:44:00
19.9	3.1	89.6	2014-02-02T04:43:00
19.9	2.97	90.2	2014-02-02T04:42:00
20.3	2.9	90.6	2014-02-02T04:41:00
21.2	2.9	90.6	2014-02-02T04:40:00
21.7	2.9	90.6	2014-02-02T04:39:00
22.2	2.9	90.6	2014-02-02T04:38:00
22.4	2.9	90.6	2014-02-02T04:37:00
22.7	2.9	90.6	2014-02-02T04:36:00
23.2	2.9	90.6	2014-02-02T04:35:00
24.1	2.9	90.6	2014-02-02T04:34:00
25.7	2.9	90.6	2014-02-02T04:33:00
25.3	3.03	90.2	2014-02-02T04:32:00
24.5	3.1	89.9	2014-02-02T04:31:00
23.3	3.1	89.9	2014-02-02T04:30:00
23.8	3.1	89.9	2014-02-02T04:29:00
22.9	3.1	89.9	2014-02-02T04:28:00
22.5	3.1	89.9	2014-02-02T04:27:00
22.4	3.1	89.9	2014-02-02T04:26:00
21.7	3.1	89.9	2014-02-02T04:25:00
21.1	3.1	89.9	2014-02-02T04:24:00
21	3.1	89.9	2014-02-02T04:23:00
20.3	2.97	90.9	2014-02-02T04:22:00
19.1	2.9	91.5	2014-02-02T04:21:00
18.9	2.9	91.5	2014-02-02T04:20:00
19.9	2.9	91.5	2014-02-02T04:19:00
20.5	2.9	91.5	2014-02-02T04:18:00
19.4	2.9	91.5	2014-02-02T04:17:00
16.9	2.9	91.5	2014-02-02T04:16:00
18.4	2.9	91.5	2014-02-02T04:15:00
19.6	2.9	91.5	2014-02-02T04:14:00
19.5	2.9	91.5	2014-02-02T04:13:00
19.9	3.03	91.4	2014-02-02T04:12:00
19.5	3.1	91.3	2014-02-02T04:11:00
19.7	3.1	91.3	2014-02-02T04:10:00
21	3.1	91.3	2014-02-02T04:09:00
21.1	3.1	91.3	2014-02-02T04:08:00
21	3.1	91.3	2014-02-02T04:07:00
20.6	3.1	91.3	2014-02-02T04:06:00
19.8	3.1	91.3	2014-02-02T04:05:00
19.7	3.1	91.3	2014-02-02T04:04:00
19.9	3.1	91.3	2014-02-02T04:03:00
19.8	3.04	91.4	2014-02-02T04:02:00
18.4	3	91.5	2014-02-02T04:01:00
18.2	3	91.5	2014-02-02T04:00:00
18.4	3	91.5	2014-02-02T03:59:00
18.5	3	91.5	2014-02-02T03:58:00
19.6	3	91.5	2014-02-02T03:57:00
20.1	3	91.5	2014-02-02T03:56:00
19.9	3	91.5	2014-02-02T03:55:00
20.2	3	91.5	2014-02-02T03:54:00
20.9	3	91.5	2014-02-02T03:53:00
19.6	3	92.1	2014-02-02T03:52:00
18.9	3	92.4	2014-02-02T03:51:00
19.7	3	92.4	2014-02-02T03:50:00
19.6	3	92.4	2014-02-02T03:49:00
19.3	3	92.4	2014-02-02T03:48:00
18.8	3	92.4	2014-02-02T03:47:00
18.6	3	92.4	2014-02-02T03:46:00
19	3	92.4	2014-02-02T03:45:00
19.4	3	92.4	2014-02-02T03:44:00
19.4	3	92.4	2014-02-02T03:43:00
19.3	3.06	92.5	2014-02-02T03:42:00
17.9	3.1	92.5	2014-02-02T03:41:00
13.1	3.1	92.5	2014-02-02T03:40:00
17.3	3.1	92.5	2014-02-02T03:39:00
18.6	3.1	92.5	2014-02-02T03:38:00
18.4	3.1	92.5	2014-02-02T03:37:00
18.1	3.1	92.5	2014-02-02T03:36:00
17.9	3.1	92.5	2014-02-02T03:35:00
17.6	3.1	92.5	2014-02-02T03:34:00
17.9	3.1	92.5	2014-02-02T03:33:00
18.1	3.1	92.6	2014-02-02T03:32:00
18.3	3.1	92.7	2014-02-02T03:31:00
18.1	3.1	92.7	2014-02-02T03:30:00
18.1	3.1	92.7	2014-02-02T03:29:00
18.4	3.1	92.7	2014-02-02T03:28:00
18.6	3.1	92.7	2014-02-02T03:27:00
17.8	3.1	92.7	2014-02-02T03:26:00
17.5	3.1	92.7	2014-02-02T03:25:00
17.5	3.1	92.7	2014-02-02T03:24:00
17.5	3.1	92.7	2014-02-02T03:23:00
17.4	3.23	91.7	2014-02-02T03:22:00
17.1	3.3	91.2	2014-02-02T03:21:00
16.5	3.3	91.2	2014-02-02T03:20:00
16.2	3.3	91.2	2014-02-02T03:19:00
15.8	3.3	91.2	2014-02-02T03:18:00
14.9	3.3	91.2	2014-02-02T03:17:00
12.9	3.3	91.2	2014-02-02T03:16:00
12.8	3.3	91.2	2014-02-02T03:15:00
13.6	3.3	91.2	2014-02-02T03:14:00
14.3	3.3	91.2	2014-02-02T03:13:00
14.7	3.24	91.4	2014-02-02T03:12:00
14.9	3.2	91.5	2014-02-02T03:11:00
14.9	3.2	91.5	2014-02-02T03:10:00
14.9	3.2	91.5	2014-02-02T03:09:00
15.2	3.2	91.5	2014-02-02T03:08:00
15.3	3.2	91.5	2014-02-02T03:07:00
15.4	3.2	91.5	2014-02-02T03:06:00
14.9	3.2	91.5	2014-02-02T03:05:00
14.5	3.2	91.5	2014-02-02T03:04:00
16	3.2	91.5	2014-02-02T03:03:00
16.6	3.2	91.9	2014-02-02T03:02:00
17.1	3.2	92.2	2014-02-02T03:01:00
16.9	3.2	92.2	2014-02-02T03:00:00
17.2	3.2	92.2	2014-02-02T02:59:00
17.1	3.2	92.2	2014-02-02T02:58:00
15.6	3.2	92.2	2014-02-02T02:57:00
16.1	3.2	92.2	2014-02-02T02:56:00
16.7	3.2	92.2	2014-02-02T02:55:00
17.1	3.2	92.2	2014-02-02T02:54:00
16.8	3.2	92.2	2014-02-02T02:53:00
17.5	3.2	92.1	2014-02-02T02:52:00
16.8	3.2	92.1	2014-02-02T02:51:00
16.8	3.2	92.1	2014-02-02T02:50:00
18.5	3.2	92.1	2014-02-02T02:49:00
17.6	3.2	92.1	2014-02-02T02:48:00
15.9	3.2	92.1	2014-02-02T02:47:00
15.5	3.2	92.1	2014-02-02T02:46:00
15.9	3.2	92.1	2014-02-02T02:45:00
13.7	3.2	92.1	2014-02-02T02:44:00
15.2	3.2	92.1	2014-02-02T02:43:00
16.5	3.26	92	2014-02-02T02:42:00
15.7	3.3	91.9	2014-02-02T02:41:00
15.5	3.3	91.9	2014-02-02T02:40:00
15.4	3.3	91.9	2014-02-02T02:39:00
15.5	3.3	91.9	2014-02-02T02:38:00
15.4	3.3	91.9	2014-02-02T02:37:00
15	3.3	91.9	2014-02-02T02:36:00
14.9	3.3	91.9	2014-02-02T02:35:00
14.7	3.3	91.9	2014-02-02T02:34:00
14	3.3	91.9	2014-02-02T02:33:00
12.5	3.42	91.5	2014-02-02T02:32:00
11	3.5	91.2	2014-02-02T02:31:00
11.5	3.5	91.2	2014-02-02T02:30:00
12.8	3.5	91.2	2014-02-02T02:29:00
11.6	3.5	91.2	2014-02-02T02:28:00
10.7	3.5	91.2	2014-02-02T02:27:00
10.5	3.5	91.2	2014-02-02T02:26:00
11.3	3.5	91.2	2014-02-02T02:25:00
9.84	3.5	91.2	2014-02-02T02:24:00
9.71	3.5	91.2	2014-02-02T02:23:00
10.9	3.56	90.3	2014-02-02T02:22:00
11.2	3.6	89.7	2014-02-02T02:21:00
10.4	3.6	89.7	2014-02-02T02:20:00
12.8	3.6	89.7	2014-02-02T02:19:00
14.5	3.6	89.7	2014-02-02T02:18:00
15.1	3.6	89.7	2014-02-02T02:17:00
15.6	3.6	89.7	2014-02-02T02:16:00
15.9	3.6	89.7	2014-02-02T02:15:00
14.8	3.6	89.7	2014-02-02T02:14:00
15.1	3.6	89.7	2014-02-02T02:13:00
16.3	3.54	90.4	2014-02-02T02:12:00
16.9	3.5	90.8	2014-02-02T02:11:00
17.1	3.5	90.8	2014-02-02T02:10:00
16.8	3.5	90.8	2014-02-02T02:09:00
17.2	3.5	90.8	2014-02-02T02:08:00
17.2	3.5	90.8	2014-02-02T02:07:00
16.9	3.5	90.8	2014-02-02T02:06:00
15.6	3.5	90.8	2014-02-02T02:05:00
14.6	3.5	90.8	2014-02-02T02:04:00
14.5	3.5	90.8	2014-02-02T02:03:00
14.7	3.56	90.8	2014-02-02T02:02:00
15	3.6	90.8	2014-02-02T02:01:00
16.3	3.6	90.8	2014-02-02T02:00:00
17.6	3.6	90.8	2014-02-02T01:59:00
18	3.6	90.8	2014-02-02T01:58:00
17.2	3.6	90.8	2014-02-02T01:57:00
17.6	3.6	90.8	2014-02-02T01:56:00
18.1	3.6	90.8	2014-02-02T01:55:00
18.1	3.6	90.8	2014-02-02T01:54:00
18	3.6	90.8	2014-02-02T01:53:00
17.2	3.67	90.5	2014-02-02T01:52:00
16.8	3.7	90.3	2014-02-02T01:51:00
18.3	3.7	90.3	2014-02-02T01:50:00
18.8	3.7	90.3	2014-02-02T01:49:00
19.5	3.7	90.3	2014-02-02T01:48:00
19.3	3.7	90.3	2014-02-02T01:47:00
19.2	3.7	90.3	2014-02-02T01:46:00
19.2	3.7	90.3	2014-02-02T01:45:00
19.6	3.7	90.3	2014-02-02T01:44:00
19.6	3.7	90.3	2014-02-02T01:43:00
19.3	3.51	90.5	2014-02-02T01:42:00
18.3	3.4	90.6	2014-02-02T01:41:00
19	3.4	90.6	2014-02-02T01:40:00
18.6	3.4	90.6	2014-02-02T01:39:00
17.7	3.4	90.6	2014-02-02T01:38:00
16.2	3.4	90.6	2014-02-02T01:37:00
16.4	3.4	90.6	2014-02-02T01:36:00
17.2	3.4	90.6	2014-02-02T01:35:00
17.3	3.4	90.6	2014-02-02T01:34:00
18.2	3.4	90.6	2014-02-02T01:33:00
17.1	3.53	90.5	2014-02-02T01:32:00
16.7	3.6	90.4	2014-02-02T01:31:00
17	3.6	90.4	2014-02-02T01:30:00
15.9	3.6	90.4	2014-02-02T01:29:00
16.1	3.6	90.4	2014-02-02T01:28:00
16.6	3.6	90.4	2014-02-02T01:27:00
17.4	3.6	90.4	2014-02-02T01:26:00
17	3.6	90.4	2014-02-02T01:25:00
14.8	3.6	90.4	2014-02-02T01:24:00
15.6	3.6	90.4	2014-02-02T01:23:00
15.6	3.79	89.6	2014-02-02T01:22:00
15.9	3.9	89.1	2014-02-02T01:21:00
16.5	3.9	89.1	2014-02-02T01:20:00
17.4	3.9	89.1	2014-02-02T01:19:00
17.6	3.9	89.1	2014-02-02T01:18:00
17.3	3.9	89.1	2014-02-02T01:17:00
16.6	3.9	89.1	2014-02-02T01:16:00
15.1	3.9	89.1	2014-02-02T01:15:00
15.4	3.9	89.1	2014-02-02T01:14:00
14.9	3.9	89.1	2014-02-02T01:13:00
14.7	3.71	89.7	2014-02-02T01:12:00
15.9	3.6	90.1	2014-02-02T01:11:00
16.2	3.6	90.1	2014-02-02T01:10:00
16.2	3.6	90.1	2014-02-02T01:09:00
15.9	3.6	90.1	2014-02-02T01:08:00
15.9	3.6	90.1	2014-02-02T01:07:00
15.2	3.6	90.1	2014-02-02T01:06:00
15.5	3.6	90.1	2014-02-02T01:05:00
14.6	3.6	90.1	2014-02-02T01:04:00
14.6	3.6	90.1	2014-02-02T01:03:00
14.8	3.6	90.5	2014-02-02T01:02:00
14.9	3.6	90.7	2014-02-02T01:01:00
15.1	3.6	90.7	2014-02-02T01:00:00
15.6	3.6	90.7	2014-02-02T00:59:00
16.5	3.6	90.7	2014-02-02T00:58:00
17.5	3.6	90.7	2014-02-02T00:57:00
17.8	3.6	90.7	2014-02-02T00:56:00
14.7	3.6	90.7	2014-02-02T00:55:00
14.3	3.6	90.7	2014-02-02T00:54:00
13.8	3.6	90.7	2014-02-02T00:53:00
13.4	3.67	90.5	2014-02-02T00:52:00
13.9	3.7	90.4	2014-02-02T00:51:00
14.6	3.7	90.4	2014-02-02T00:50:00
14.9	3.7	90.4	2014-02-02T00:49:00
14	3.7	90.4	2014-02-02T00:48:00
12.7	3.7	90.4	2014-02-02T00:47:00
11.5	3.7	90.4	2014-02-02T00:46:00
10.3	3.7	90.4	2014-02-02T00:45:00
8.06	3.7	90.4	2014-02-02T00:44:00
6.12	3.7	90.4	2014-02-02T00:43:00
7.94	3.63	90.8	2014-02-02T00:42:00
9.21	3.6	91	2014-02-02T00:41:00
9.18	3.6	91	2014-02-02T00:40:00
7.57	3.6	91	2014-02-02T00:39:00
8	3.6	91	2014-02-02T00:38:00
8.18	3.6	91	2014-02-02T00:37:00
8.43	3.6	91	2014-02-02T00:36:00
8.38	3.6	91	2014-02-02T00:35:00
8.9	3.6	91	2014-02-02T00:34:00
8.55	3.6	91	2014-02-02T00:33:00
8.78	3.67	90.9	2014-02-02T00:32:00
8.37	3.7	90.9	2014-02-02T00:31:00
6.85	3.7	90.9	2014-02-02T00:30:00
